treatment	medium	dose_uM	plateID	timeID	cell_line	imageNumber	locationID	control	variable	value
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	77	I05_1	7	imageCountParentObj	357
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	78	I05_2	7	imageCountParentObj	295
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	79	I06_1	7	imageCountParentObj	330
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	80	I06_2	7	imageCountParentObj	323
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	81	I07_1	7	imageCountParentObj	334
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	82	I07_2	7	imageCountParentObj	344
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	83	I08_1	7	imageCountParentObj	235
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	84	I08_2	7	imageCountParentObj	292
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	85	J03_1	8	imageCountParentObj	117
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	86	J03_2	8	imageCountParentObj	91
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	87	J04_1	8	imageCountParentObj	109
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	88	J04_2	8	imageCountParentObj	88
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	89	J05_1	8	imageCountParentObj	118
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	90	J05_2	8	imageCountParentObj	90
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	91	J06_1	8	imageCountParentObj	95
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	92	J06_2	8	imageCountParentObj	108
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	93	J07_1	8	imageCountParentObj	126
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	94	J07_2	8	imageCountParentObj	95
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	95	J08_1	8	imageCountParentObj	86
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	96	J08_2	8	imageCountParentObj	94
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	1	C03_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	34.05803213
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	2	C03_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	36.24485053
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	3	C04_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	28.31349912
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	4	C04_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	32.33107482
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	5	C05_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	5.73490303
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	6	C05_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	6.187529978
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	7	C06_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.865602453
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	8	C06_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.704598224
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	9	C07_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	61.0130935
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	10	C07_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	56.23888842
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	11	C08_1	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	51.02096786
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	12	C08_2	1	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	61.66618264
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	13	D03_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	6.199992397
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	14	D03_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.218014367
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	15	D04_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.252097303
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	16	D04_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.446256345
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	17	D05_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.934757562
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	18	D05_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.822369795
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	19	D06_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.502807052
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	20	D06_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.371749281
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	21	D07_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	49.79185761
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	22	D07_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	44.20750158
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	23	D08_1	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	44.61201287
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	24	D08_2	2	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	64.25372637
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	25	E03_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	4.068591406
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	26	E03_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	4.281704132
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	27	E04_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.761339082
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	28	E04_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.275307537
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	29	E05_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.453770016
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	30	E05_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.697064425
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	31	E06_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.120923764
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	32	E06_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.159080989
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	33	E07_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	37.88242351
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	34	E07_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	51.26142633
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	35	E08_1	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	34.61955433
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	36	E08_2	3	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	49.45467908
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	37	F03_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.844056799
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	38	F03_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.004993555
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	39	F04_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.001720483
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	40	F04_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.410284777
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	41	F05_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.723669247
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	42	F05_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.497351521
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	43	F06_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.297828323
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	44	F06_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.13879087
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	45	F07_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	9.323318902
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	46	F07_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	8.584088753
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	47	F08_1	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	8.187415578
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	48	MCF7-GREB1-GFP	48	F08_2	4	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.64558752
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	49	G03_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	19.29760825
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	50	G03_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	19.60916432
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	51	G04_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	18.07405307
Medium	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	52	G04_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	24.18550312
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	53	G05_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.130653176
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	54	G05_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.147624758
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	55	G06_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.953723441
DMSO	Comp_medium_NS	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	56	G06_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.949813771
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	57	G07_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	16.52055691
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	58	G07_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	32.72024993
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	59	G08_1	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	12.9202278
17B-estradiol	Comp_medium_NS	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	60	G08_2	5	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	24.03696772
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	61	H03_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.296074977
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	62	H03_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.341025705
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	63	H04_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.542240312
Medium	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	64	H04_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.174455388
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	65	H05_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.431743487
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	66	H05_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.936569733
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	67	H06_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.100949097
DMSO	Comp_medium_S	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	68	H06_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.804830522
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	69	H07_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	29.82148257
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	70	H07_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	37.105522
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	71	H08_1	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	20.47535879
17B-estradiol	Comp_medium_S	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	72	H08_2	6	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	42.53611215
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	73	I03_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.075074749
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	74	I03_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.94170272
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	75	I04_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.25993647
Medium	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	76	I04_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.364874488
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	77	I05_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.602103449
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	78	I05_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.689152975
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	79	I06_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.271541826
DMSO	Starv_medium_1	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	80	I06_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.227836593
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	81	I07_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	19.03365481
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	82	I07_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	26.83982523
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	83	I08_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	16.62167503
17B-estradiol	Starv_medium_1	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	84	I08_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	30.32377688
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	85	J03_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.179946417
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	86	J03_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.811305743
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	87	J04_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.319169782
Medium	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	88	J04_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.31173555
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	89	J05_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.288719225
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	90	J05_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.193132579
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	91	J06_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.696677611
DMSO	Starv_medium_2	0	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	92	J06_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.700508769
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	93	J07_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.78874942
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	94	J07_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.839848442
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	95	J08_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.734276159
17B-estradiol	Starv_medium_2	1	20200217_Exp005-MT_t48	24	MCF7-GREB1-GFP	96	J08_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	5.45722094
