treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_1	7	imageCountParentObj	544
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	I08_2	7	imageCountParentObj	607
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_1	7	imageCountParentObj	506
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I09_2	7	imageCountParentObj	471
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_1	7	imageCountParentObj	546
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I10_2	7	imageCountParentObj	514
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_1	7	imageCountParentObj	482
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I11_2	7	imageCountParentObj	469
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_1	7	imageCountParentObj	426
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I12_2	7	imageCountParentObj	471
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_1	7	imageCountParentObj	474
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I13_2	7	imageCountParentObj	483
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_1	7	imageCountParentObj	410
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	I14_2	7	imageCountParentObj	524
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_1	8	imageCountParentObj	309
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J03_2	8	imageCountParentObj	339
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_1	8	imageCountParentObj	302
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J04_2	8	imageCountParentObj	353
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_1	8	imageCountParentObj	346
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J05_2	8	imageCountParentObj	272
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_1	8	imageCountParentObj	262
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J06_2	8	imageCountParentObj	343
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_1	8	imageCountParentObj	282
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J07_2	8	imageCountParentObj	249
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_1	8	imageCountParentObj	275
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	J08_2	8	imageCountParentObj	340
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_1	8	imageCountParentObj	112
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J09_2	8	imageCountParentObj	99
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_1	8	imageCountParentObj	103
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J10_2	8	imageCountParentObj	89
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_1	8	imageCountParentObj	166
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J11_2	8	imageCountParentObj	140
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_1	8	imageCountParentObj	99
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J12_2	8	imageCountParentObj	117
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_1	8	imageCountParentObj	106
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J13_2	8	imageCountParentObj	107
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_1	8	imageCountParentObj	94
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	J14_2	8	imageCountParentObj	105
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	C03_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.824977185
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C03_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.548810221
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C04_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.472328853
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C04_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.442435597
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C05_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.532897702
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C05_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.946956648
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C06_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.767654631
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C06_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.507183766
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C07_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	13.48325352
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C07_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	13.09720791
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C08_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	14.03830316
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	C08_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	15.44071257
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C09_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.276324428
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C09_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.778956088
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C10_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.18187441
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C10_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.779663484
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C11_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.455111584
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C11_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.943684104
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C12_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.220037961
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C12_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.393757574
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C13_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.824228313
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C13_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.259384248
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C14_1	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.678586295
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	C14_2	1	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.854702645
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D03_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.783084651
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D03_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.198014714
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D04_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.724954391
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D04_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.264505216
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D05_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.359098333
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D05_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.468309114
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D06_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.979460326
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D06_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.268739863
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D07_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	13.70717754
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D07_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	11.08403645
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D08_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	14.97066109
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	D08_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	13.92620084
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D09_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.869748846
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D09_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.018639757
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D10_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.066041418
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D10_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.828792892
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D11_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.491112697
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D11_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.657127351
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D12_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.981126731
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D12_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.899878588
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D13_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.09872711
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D13_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.514037357
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D14_1	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.381600181
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	D14_2	2	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.804154346
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E03_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.490237817
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E03_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.723447369
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E04_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.229469805
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E04_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.543030204
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E05_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.7094408
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E05_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.91118536
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E06_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.81183774
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E06_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.638486253
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E07_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.64180154
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E07_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.800468602
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E08_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	12.15981738
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	E08_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	11.99835003
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E09_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.193081211
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E09_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.054069788
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E10_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.052745255
Medium	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E10_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.162620757
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E11_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.476028728
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E11_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.783878001
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E12_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.628597539
DMSO	Starv_medium_1	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E12_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.841278339
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E13_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.44335974
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E13_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.379871398
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E14_1	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	6.916101978
17B-estradiol	Starv_medium_1	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	E14_2	3	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.893487735
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F03_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.922824405
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F03_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.773740607
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F04_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.536608327
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F04_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.621524183
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F05_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.934974093
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F05_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.577354156
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F06_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.824406952
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F06_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.445725246
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F07_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.639100972
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F07_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.128339769
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F08_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.295612998
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-PGR-GFP	F08_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.241536524
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F09_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.597173907
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F09_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.682780728
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F10_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.709640548
Medium	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F10_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.017355245
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F11_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.99959801
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F11_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.605233363
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F12_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.851126533
DMSO	Starv_medium_2	0	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F12_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.744925775
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F13_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.754899119
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F13_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	2.600165583
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F14_1	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.052367837
17B-estradiol	Starv_medium_2	1	20200223_Exp007_MT_t48	48	MCF7-TFF1-GFP	F14_2	4	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.543608622
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G03_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.948046009
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G03_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.496579875
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G04_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	8.84063815
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G04_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.981985781
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G05_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.10018641
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G05_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.789419859
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G06_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.819940052
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G06_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	3.637176598
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G07_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	10.69991489
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G07_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	13.47408804
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G08_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	12.48074893
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	G08_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	9.602383186
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G09_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.546576798
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G09_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.363022403
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G10_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.738772922
Medium	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G10_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	4.128268176
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G11_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.239107543
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G11_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.389156226
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G12_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	0.96414329
DMSO	Comp_medium_NS	0	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G12_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.049390747
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G13_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.342836911
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G13_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.966754677
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G14_1	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.692536082
17B-estradiol	Comp_medium_NS	1	20200223_Exp007_MT_t48	24	MCF7-TFF1-GFP	G14_2	5	Nuclei_Intensity_IntegratedIntensity_Image_GFP	5.651204286
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H03_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.576342797
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H03_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.986369116
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H04_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.794232118
Medium	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H04_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.752693727
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H05_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.265412439
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H05_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.333685311
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H06_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.267907224
DMSO	Comp_medium_S	0	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H06_2	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	1.085086687
17B-estradiol	Comp_medium_S	1	20200223_Exp007_MT_t48	24	MCF7-PGR-GFP	H07_1	6	Nuclei_Intensity_IntegratedIntensity_Image_GFP	7.087704935
