treatment	medium	dose_uM	plateID	timeID	cell_line	locationID	control	variable	value
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.846378724
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.546603606
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.785759003
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.945165997
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	2.014539155
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I08_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	3.771344095
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	12.95510973
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I09_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.39836515
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	11.17654128
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I10_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	17.47060259
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	18.01325287
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I11_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	18.81226832
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	15.44540299
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I12_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	13.57631169
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	16.45274208
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I13_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	10.38151202
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_1	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	8.998586906
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	I14_2	7	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	12.5284824
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.589396144
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J03_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.527686568
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.096459867
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J04_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.521844895
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.398530202
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J05_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.23741474
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.402938679
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J06_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.423502898
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.2504544
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J07_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.380413942
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.874557694
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	J08_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.354543127
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.289405552
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J09_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.83638351
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.024064461
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J10_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.379497056
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.434440667
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J11_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	1.084578188
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.860018774
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J12_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.896859609
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.288574579
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J13_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.973129119
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_1	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.802840884
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	J14_2	8	Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP	0.751137361
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C03_1	1	imageCountParentObj	762
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C03_2	1	imageCountParentObj	853
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C04_1	1	imageCountParentObj	789
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C04_2	1	imageCountParentObj	825
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C05_1	1	imageCountParentObj	790
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C05_2	1	imageCountParentObj	941
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C06_1	1	imageCountParentObj	768
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C06_2	1	imageCountParentObj	891
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C07_1	1	imageCountParentObj	826
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C07_2	1	imageCountParentObj	779
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C08_1	1	imageCountParentObj	743
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	C08_2	1	imageCountParentObj	807
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C09_1	1	imageCountParentObj	353
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C09_2	1	imageCountParentObj	371
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C10_1	1	imageCountParentObj	323
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C10_2	1	imageCountParentObj	322
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C11_1	1	imageCountParentObj	255
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C11_2	1	imageCountParentObj	388
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C12_1	1	imageCountParentObj	358
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C12_2	1	imageCountParentObj	436
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C13_1	1	imageCountParentObj	409
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C13_2	1	imageCountParentObj	347
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C14_1	1	imageCountParentObj	322
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	C14_2	1	imageCountParentObj	392
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D03_1	2	imageCountParentObj	841
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D03_2	2	imageCountParentObj	938
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D04_1	2	imageCountParentObj	934
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D04_2	2	imageCountParentObj	929
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D05_1	2	imageCountParentObj	707
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D05_2	2	imageCountParentObj	881
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D06_1	2	imageCountParentObj	754
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D06_2	2	imageCountParentObj	890
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D07_1	2	imageCountParentObj	727
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D07_2	2	imageCountParentObj	682
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D08_1	2	imageCountParentObj	733
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	D08_2	2	imageCountParentObj	724
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D09_1	2	imageCountParentObj	224
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D09_2	2	imageCountParentObj	419
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D10_1	2	imageCountParentObj	284
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D10_2	2	imageCountParentObj	336
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D11_1	2	imageCountParentObj	337
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D11_2	2	imageCountParentObj	369
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D12_1	2	imageCountParentObj	302
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D12_2	2	imageCountParentObj	346
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D13_1	2	imageCountParentObj	401
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D13_2	2	imageCountParentObj	467
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D14_1	2	imageCountParentObj	409
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	D14_2	2	imageCountParentObj	437
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E03_1	3	imageCountParentObj	682
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E03_2	3	imageCountParentObj	768
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E04_1	3	imageCountParentObj	680
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E04_2	3	imageCountParentObj	717
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E05_1	3	imageCountParentObj	655
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E05_2	3	imageCountParentObj	702
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E06_1	3	imageCountParentObj	694
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E06_2	3	imageCountParentObj	752
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E07_1	3	imageCountParentObj	597
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E07_2	3	imageCountParentObj	667
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E08_1	3	imageCountParentObj	513
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	E08_2	3	imageCountParentObj	671
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E09_1	3	imageCountParentObj	603
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E09_2	3	imageCountParentObj	661
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E10_1	3	imageCountParentObj	574
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E10_2	3	imageCountParentObj	655
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E11_1	3	imageCountParentObj	714
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E11_2	3	imageCountParentObj	712
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E12_1	3	imageCountParentObj	612
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E12_2	3	imageCountParentObj	764
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E13_1	3	imageCountParentObj	540
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E13_2	3	imageCountParentObj	643
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E14_1	3	imageCountParentObj	534
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	E14_2	3	imageCountParentObj	648
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F03_1	4	imageCountParentObj	281
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F03_2	4	imageCountParentObj	359
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F04_1	4	imageCountParentObj	279
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F04_2	4	imageCountParentObj	372
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F05_1	4	imageCountParentObj	377
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F05_2	4	imageCountParentObj	367
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F06_1	4	imageCountParentObj	351
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F06_2	4	imageCountParentObj	298
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F07_1	4	imageCountParentObj	292
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F07_2	4	imageCountParentObj	367
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F08_1	4	imageCountParentObj	236
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-PGR-GFP	F08_2	4	imageCountParentObj	334
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F09_1	4	imageCountParentObj	96
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F09_2	4	imageCountParentObj	143
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F10_1	4	imageCountParentObj	121
Medium	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F10_2	4	imageCountParentObj	154
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F11_1	4	imageCountParentObj	146
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F11_2	4	imageCountParentObj	145
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F12_1	4	imageCountParentObj	178
DMSO	Starv_medium_2	0	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F12_2	4	imageCountParentObj	144
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F13_1	4	imageCountParentObj	115
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F13_2	4	imageCountParentObj	167
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F14_1	4	imageCountParentObj	137
17B-estradiol	Starv_medium_2	1	20200222_Exp007_MT_t24	24	MCF7-TFF1-GFP	F14_2	4	imageCountParentObj	135
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G03_1	5	imageCountParentObj	735
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G03_2	5	imageCountParentObj	934
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G04_1	5	imageCountParentObj	913
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G04_2	5	imageCountParentObj	1024
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G05_1	5	imageCountParentObj	876
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G05_2	5	imageCountParentObj	957
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G06_1	5	imageCountParentObj	795
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G06_2	5	imageCountParentObj	887
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G07_1	5	imageCountParentObj	829
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G07_2	5	imageCountParentObj	896
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G08_1	5	imageCountParentObj	766
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	G08_2	5	imageCountParentObj	811
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G09_1	5	imageCountParentObj	285
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G09_2	5	imageCountParentObj	283
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G10_1	5	imageCountParentObj	260
Medium	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G10_2	5	imageCountParentObj	295
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G11_1	5	imageCountParentObj	296
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G11_2	5	imageCountParentObj	258
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G12_1	5	imageCountParentObj	219
DMSO	Comp_medium_NS	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G12_2	5	imageCountParentObj	266
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G13_1	5	imageCountParentObj	223
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G13_2	5	imageCountParentObj	243
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G14_1	5	imageCountParentObj	217
17B-estradiol	Comp_medium_NS	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	G14_2	5	imageCountParentObj	316
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H03_1	6	imageCountParentObj	912
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H03_2	6	imageCountParentObj	979
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H04_1	6	imageCountParentObj	1056
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H04_2	6	imageCountParentObj	1039
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H05_1	6	imageCountParentObj	955
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H05_2	6	imageCountParentObj	986
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H06_1	6	imageCountParentObj	968
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H06_2	6	imageCountParentObj	1038
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H07_1	6	imageCountParentObj	908
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H07_2	6	imageCountParentObj	971
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H08_1	6	imageCountParentObj	876
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	H08_2	6	imageCountParentObj	917
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H09_1	6	imageCountParentObj	386
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H09_2	6	imageCountParentObj	316
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H10_1	6	imageCountParentObj	347
Medium	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H10_2	6	imageCountParentObj	290
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H11_1	6	imageCountParentObj	324
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H11_2	6	imageCountParentObj	428
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H12_1	6	imageCountParentObj	411
DMSO	Comp_medium_S	0	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H12_2	6	imageCountParentObj	425
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H13_1	6	imageCountParentObj	367
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H13_2	6	imageCountParentObj	499
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H14_1	6	imageCountParentObj	390
17B-estradiol	Comp_medium_S	1	20200222_Exp007_MT_t24	0	MCF7-TFF1-GFP	H14_2	6	imageCountParentObj	488
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I03_1	7	imageCountParentObj	716
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I03_2	7	imageCountParentObj	834
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I04_1	7	imageCountParentObj	132
Medium	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I04_2	7	imageCountParentObj	859
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I05_1	7	imageCountParentObj	788
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I05_2	7	imageCountParentObj	874
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_1	7	imageCountParentObj	832
DMSO	Starv_medium_1	0	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I06_2	7	imageCountParentObj	858
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_1	7	imageCountParentObj	738
17B-estradiol	Starv_medium_1	1	20200222_Exp007_MT_t24	0	MCF7-PGR-GFP	I07_2	7	imageCountParentObj	825
