"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"8"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.70376923249776
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"9"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.22438107255086
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"10"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.80695936025415
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"11"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.52918640669586
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"12"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.41368137639046
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"13"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.24577675230057
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"14"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.12768929510141
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"15"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.09421327056342
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"16"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.96662654467447
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"17"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.94542996282533
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"18"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.92959935079698
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"19"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.96706496181133
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"20"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.91803700357052
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"21"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.90381967014209
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"22"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.88265931089002
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"23"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.85305905785959
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"24"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.88161432924989
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"1"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.30360000922853
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"2"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	3.12537895761813
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"3"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.94226538240302
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"4"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.86161762333684
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"5"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.61773233654893
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"6"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.44790355491781
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"7"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.37073037242914
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"8"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.19983522164772
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"9"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.12744725376752
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"10"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	2.07022145984391
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"11"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.96437975162364
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"12"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.86474583039763
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"13"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.74878506735153
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"14"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.76862861869141
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"15"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.84487798309201
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"16"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.81306280536862
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"17"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.78124040732675
"DMSO"	0	"20200606_Exp262_Nikon2_siRNAKD"	"18"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	1.77597093201776
