"treatment"	"plateID"	"dose_uM"	"timeID"	"locationID"	"cell_line"	"variable"	"value"
"DMSO"	"20200220_Exp006_MT_t24"	0	"11"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	337
"DMSO"	"20200220_Exp006_MT_t24"	0	"12"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	328
"DMSO"	"20200220_Exp006_MT_t24"	0	"13"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	317
"DMSO"	"20200220_Exp006_MT_t24"	0	"14"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	332
"DMSO"	"20200220_Exp006_MT_t24"	0	"15"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	333
"DMSO"	"20200220_Exp006_MT_t24"	0	"16"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	343
"DMSO"	"20200220_Exp006_MT_t24"	0	"17"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	318
"DMSO"	"20200220_Exp006_MT_t24"	0	"18"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	346
"DMSO"	"20200220_Exp006_MT_t24"	0	"19"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	347
"DMSO"	"20200220_Exp006_MT_t24"	0	"20"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	354
"DMSO"	"20200220_Exp006_MT_t24"	0	"21"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	346
"DMSO"	"20200220_Exp006_MT_t24"	0	"22"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	339
"DMSO"	"20200220_Exp006_MT_t24"	0	"23"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	374
"DMSO"	"20200220_Exp006_MT_t24"	0	"24"	"B08_2"	"GREB1-GFP_untreated"	"imageCountParentObj"	349
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	419
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	385
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	350
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	366
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	340
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	332
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	319
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	326
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	310
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	296
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	320
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	333
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	334
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	300
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	300
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	309
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	331
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	335
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	334
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	339
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	330
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	353
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	297
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C02_1"	"GREB1-GFP_mock"	"imageCountParentObj"	339
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	382
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	332
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	322
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	343
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	309
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	306
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	294
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	313
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	320
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	312
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	325
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	311
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	317
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	300
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	312
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	341
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	341
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	327
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	346
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	338
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	364
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	335
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	332
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C02_2"	"GREB1-GFP_mock"	"imageCountParentObj"	355
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	390
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	344
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	313
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	314
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	292
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	282
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	265
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	277
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	285
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	293
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	284
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	276
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	265
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	263
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	270
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	264
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	277
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	271
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	255
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	250
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	286
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	274
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	292
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C03_1"	"GREB1-GFP_siESR1"	"imageCountParentObj"	299
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	402
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	341
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	320
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	319
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	312
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	304
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	299
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	287
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	286
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	296
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	281
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	290
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	272
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	265
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	270
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	260
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	255
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	265
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	281
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	283
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	289
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	288
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	260
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C03_2"	"GREB1-GFP_siESR1"	"imageCountParentObj"	279
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	377
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	364
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	366
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	368
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	359
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	354
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	359
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	346
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	335
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	336
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	340
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	337
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	345
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	335
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	352
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	342
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	360
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	373
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	374
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	373
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	389
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	383
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	389
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C04_1"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	382
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	470
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	449
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	418
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	420
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	405
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	365
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	386
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	400
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	395
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	392
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	407
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	390
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	403
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	386
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	403
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	407
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	408
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	420
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	416
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	430
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	413
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	417
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	407
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C04_2"	"GREB1-GFP_siGREB1"	"imageCountParentObj"	443
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	412
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	331
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	302
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	292
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	288
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	270
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	288
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	298
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	280
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	284
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	267
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	285
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	281
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	276
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	269
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	282
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	261
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	270
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	270
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	269
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	273
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"22"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	269
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"23"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	281
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"24"	"C05_1"	"GREB1-GFP_siPGR"	"imageCountParentObj"	280
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"1"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	445
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"2"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	391
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"3"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	360
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"4"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	338
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"5"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	311
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"6"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	330
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"7"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	289
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"8"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	288
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"9"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	278
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"10"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	265
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"11"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	277
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"12"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	267
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"13"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	257
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"14"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	262
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"15"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	264
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"16"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	262
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"17"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	228
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"18"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	257
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"19"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	268
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"20"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	262
"17B-estradiol"	"20200220_Exp006_MT_t24"	1	"21"	"C05_2"	"GREB1-GFP_siPGR"	"imageCountParentObj"	259
