"treatment"	"dose_uM"	"plateID"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"14"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.07119884084627
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"15"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.06753783531471
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"16"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.16695331268656
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"17"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.19714777408137
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"18"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.12176185254455
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"19"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.15708102183238
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"20"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.06719340776201
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"21"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.05571129884336
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"22"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.98984577008748
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"23"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.97021798617868
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"24"	"GREB1-GFP_mock"	"B02_3"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.931835056637
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"1"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	7.1353649480175
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"2"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.8850310261358
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"3"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.87665186712345
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"4"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.40875618582764
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"5"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.98488747105221
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"6"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.42681385102029
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"7"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.12734924648874
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"8"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	5.0032369835868
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"9"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.69608703178177
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"10"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.63521477386288
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"11"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.41178784595295
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"12"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.24120903737354
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"13"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.16627637313184
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"14"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.07944017177396
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"15"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.13749551257463
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"16"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.13832393485054
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"17"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.1702183667035
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"18"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.20848137555563
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"19"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.19199176645118
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"20"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.10456158233269
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"21"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.17050827382174
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"22"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.22293282794017
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"23"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.13905269243238
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"24"	"GREB1-GFP_mock"	"B02_4"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	4.16642379731836
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"1"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	7.11886877806227
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"2"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	7.09874336767027
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"3"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.9911386421568
"DMSO"	0	"20200515_Exp252_Nikon4_24hrslive"	"4"	"GREB1-GFP_siESR1"	"B03_1"	"Cytoplasm_N_Intensity_IntegratedIntensity_Image_GFP"	6.81893962242827
