"treatment"	"plateID"	"dose_uM"	"timeID"	"cell_line"	"locationID"	"variable"	"value"
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	380
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	379
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	369
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	369
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	356
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	356
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	375
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	362
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	350
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	341
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	360
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	332
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siTFF1"	"G06_1"	"imageCountParentObj"	312
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	409
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	405
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	421
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	405
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	414
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	421
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	400
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	390
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	389
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	392
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	394
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	390
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	381
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	370
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	368
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	362
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	357
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	343
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	343
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	319
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	303
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	319
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	305
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siTFF1"	"G06_2"	"imageCountParentObj"	294
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	443
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	409
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	431
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	404
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	413
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	414
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	407
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	393
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	387
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	381
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	379
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	364
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	360
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	356
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	360
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	347
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	351
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	357
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	342
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	340
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	341
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	348
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	335
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siTFF1"	"G06_3"	"imageCountParentObj"	333
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	300
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	305
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	310
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	306
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	304
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	305
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	295
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	278
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	280
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	282
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	268
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	281
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	267
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	271
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	271
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	265
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	267
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	272
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	265
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	260
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	251
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	254
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	258
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siTFF1"	"G06_4"	"imageCountParentObj"	245
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	466
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	457
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	479
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	468
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	472
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	485
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	458
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	477
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	459
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	460
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	447
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	451
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	455
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	438
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	452
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	450
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	442
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	464
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	446
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	433
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	426
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	445
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	428
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siKP"	"G07_1"	"imageCountParentObj"	419
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	439
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	434
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	439
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	427
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	428
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	437
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	427
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	418
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	422
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	422
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	421
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	409
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	413
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	401
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	407
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	400
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	407
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	416
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	410
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	404
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	404
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	425
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	402
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siKP"	"G07_2"	"imageCountParentObj"	398
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	504
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	500
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	486
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	496
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	499
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	497
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	497
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	493
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	489
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	490
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	487
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	468
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	473
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	465
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	480
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	463
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	461
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	476
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	477
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	458
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	445
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"22"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	475
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"23"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	473
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"24"	"TFF1-GFP_siKP"	"G07_3"	"imageCountParentObj"	462
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"1"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	432
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"2"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	433
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"3"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	439
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"4"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	422
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"5"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	417
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"6"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	431
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"7"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	419
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"8"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	417
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"9"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	419
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"10"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	404
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"11"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	398
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"12"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	398
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"13"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	391
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"14"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	395
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"15"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	402
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"16"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	381
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"17"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	380
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"18"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	399
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"19"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	388
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"20"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	393
"17B-estradiol"	"20200625_Exp267_Nikon2_24hrsliveKD"	1	"21"	"TFF1-GFP_siKP"	"G07_4"	"imageCountParentObj"	387
